zone_id,x_centro,y_centro,x_min,x_max,y_min,y_max,band,floor_min,floor_max,creatura,num_spawn,total_amount
Z017,32787,32328,32700,32850,32250,32400,under,8,15,skeleton,10,25
Z017,32787,32328,32700,32850,32250,32400,under,8,15,dragon,6,15
Z017,32787,32328,32700,32850,32250,32400,under,8,15,fire-devil,6,9
Z017,32787,32328,32700,32850,32250,32400,under,8,15,rotworm,6,17
Z017,32787,32328,32700,32850,32250,32400,under,8,15,slime,6,12
Z017,32787,32328,32700,32850,32250,32400,under,8,15,poison-spider,5,18
Z017,32787,32328,32700,32850,32250,32400,under,8,15,mummy,3,13
Z017,32787,32328,32700,32850,32250,32400,under,8,15,scorpion,3,6
Z017,32787,32328,32700,32850,32250,32400,under,8,15,tarantula,3,7
Z017,32787,32328,32700,32850,32250,32400,under,8,15,cave-rat,1,5
Z017,32787,32328,32700,32850,32250,32400,under,8,15,cyclops,1,4
Z018,32788,32622,32700,32850,32550,32700,ground,7,7,sibang,17,43
Z018,32788,32622,32700,32850,32550,32700,ground,7,7,kongra,16,29
Z018,32788,32622,32700,32850,32550,32700,ground,7,7,bug,10,33
Z018,32788,32622,32700,32850,32550,32700,ground,7,7,centipede,9,28
Z018,32788,32622,32700,32850,32550,32700,ground,7,7,cobra,8,10
Z018,32788,32622,32700,32850,32550,32700,ground,7,7,snake,8,23
Z018,32788,32622,32700,32850,32550,32700,ground,7,7,tiger,7,10
Z018,32788,32622,32700,32850,32550,32700,ground,7,7,bat,5,18
Z018,32788,32622,32700,32850,32550,32700,ground,7,7,blue-butterfly,5,17
Z018,32788,32622,32700,32850,32550,32700,ground,7,7,merlkin,5,5
Z018,32788,32622,32700,32850,32550,32700,ground,7,7,spider,5,17
Z018,32788,32622,32700,32850,32550,32700,ground,7,7,wasp,5,11
Z018,32788,32622,32700,32850,32550,32700,ground,7,7,carniphila,4,6
Z018,32788,32622,32700,32850,32550,32700,ground,7,7,poison-spider,4,14
Z018,32788,32622,32700,32850,32550,32700,ground,7,7,cave-rat,3,7
Z018,32788,32622,32700,32850,32550,32700,ground,7,7,crocodile,3,5
Z018,32788,32622,32700,32850,32550,32700,ground,7,7,flamingo,3,8
Z018,32788,32622,32700,32850,32550,32700,ground,7,7,parrot,3,8
Z018,32788,32622,32700,32850,32550,32700,ground,7,7,red-butterfly,3,6
Z018,32788,32622,32700,32850,32550,32700,ground,7,7,skunk,3,6
Z018,32788,32622,32700,32850,32550,32700,ground,7,7,yellow-butterfly,3,6
Z018,32788,32622,32700,32850,32550,32700,ground,7,7,swamp-troll,2,6
Z018,32788,32622,32700,32850,32550,32700,ground,7,7,terror-bird,2,3
Z018,32788,32622,32700,32850,32550,32700,ground,7,7,slime,1,3
Z018,32788,32622,32700,32850,32550,32700,ground,7,7,spit-nettle,1,1
Z018,32788,32622,32700,32850,32550,32700,ground,7,7,tarantula,1,3
Z019,32156,31401,32100,32250,31350,31500,under,8,11,abomination,35,35
Z019,32156,31401,32100,32250,31350,31500,under,8,11,mummy,24,24
Z019,32156,31401,32100,32250,31350,31500,under,8,11,necromancer,24,24
Z019,32156,31401,32100,32250,31350,31500,under,8,11,demon-skeleton,22,22
Z019,32156,31401,32100,32250,31350,31500,under,8,11,wight,8,8
Z019,32156,31401,32100,32250,31350,31500,under,8,11,vampire,6,6
Z019,32156,31401,32100,32250,31350,31500,under,8,11,bonebeast,4,4
Z019,32156,31401,32100,32250,31350,31500,under,8,11,priestess,4,4
Z019,32156,31401,32100,32250,31350,31500,under,8,11,bat,2,7
Z019,32156,31401,32100,32250,31350,31500,under,8,11,lich,1,1
Z020,32656,32894,32550,32700,32850,33000,under,8,12,dworc-fleshhunter,42,134
Z020,32656,32894,32550,32700,32850,33000,under,8,12,dworc-venomsniper,42,130
Z020,32656,32894,32550,32700,32850,33000,under,8,12,centipede,20,42
Z020,32656,32894,32550,32700,32850,33000,under,8,12,dworc-voodoomaster,12,19
Z020,32656,32894,32550,32700,32850,33000,under,8,12,tarantula,9,21
Z020,32656,32894,32550,32700,32850,33000,under,8,12,poison-spider,3,6
Z021,32606,32011,32550,32700,31950,32100,under,8,15,rotworm,20,41
Z021,32606,32011,32550,32700,31950,32100,under,8,15,troll,19,42
Z021,32606,32011,32550,32700,31950,32100,under,8,15,dwarf-soldier,16,53
Z021,32606,32011,32550,32700,31950,32100,under,8,15,dwarf-guard,12,26
Z021,32606,32011,32550,32700,31950,32100,under,8,15,hellforged-devil,11,16
Z021,32606,32011,32550,32700,31950,32100,under,8,15,fire-devil,10,23
Z021,32606,32011,32550,32700,31950,32100,under,8,15,bug,6,17
Z021,32606,32011,32550,32700,31950,32100,under,8,15,dwarf,5,12
Z021,32606,32011,32550,32700,31950,32100,under,8,15,minotaur-archer,2,2
Z021,32606,32011,32550,32700,31950,32100,under,8,15,minotaur-mage,2,2
Z021,32606,32011,32550,32700,31950,32100,under,8,15,orc-berserker,2,4
Z021,32606,32011,32550,32700,31950,32100,under,8,15,orc-warrior,2,5
Z021,32606,32011,32550,32700,31950,32100,under,8,15,poison-spider,2,3
Z021,32606,32011,32550,32700,31950,32100,under,8,15,rat,2,4
Z021,32606,32011,32550,32700,31950,32100,under,8,15,slime,2,4
Z021,32606,32011,32550,32700,31950,32100,under,8,15,beholder,1,2
Z021,32606,32011,32550,32700,31950,32100,under,8,15,cyclops,1,5
Z021,32606,32011,32550,32700,31950,32100,under,8,15,minotaur,1,8
Z021,32606,32011,32550,32700,31950,32100,under,8,15,minotaur-guard,1,1
Z021,32606,32011,32550,32700,31950,32100,under,8,15,orc,1,3
Z021,32606,32011,32550,32700,31950,32100,under,8,15,snake,1,1
Z021,32606,32011,32550,32700,31950,32100,under,8,15,spider,1,6
Z021,32606,32011,32550,32700,31950,32100,under,8,15,witch,1,1
Z022,32612,31901,32550,32700,31800,31950,under,8,15,rotworm,26,67
Z022,32612,31901,32550,32700,31800,31950,under,8,15,dwarf-soldier,21,62
Z022,32612,31901,32550,32700,31800,31950,under,8,15,dwarf,20,61
Z022,32612,31901,32550,32700,31800,31950,under,8,15,dwarf-guard,15,31
Z022,32612,31901,32550,32700,31800,31950,under,8,15,poison-spider,11,33
Z022,32612,31901,32550,32700,31800,31950,under,8,15,spider,6,15
Z022,32612,31901,32550,32700,31800,31950,under,8,15,slime,4,6
Z022,32612,31901,32550,32700,31800,31950,under,8,15,cyclops,2,5
Z022,32612,31901,32550,32700,31800,31950,under,8,15,minotaur-mage,2,3
Z022,32612,31901,32550,32700,31800,31950,under,8,15,orc-berserker,2,5
Z022,32612,31901,32550,32700,31800,31950,under,8,15,orc-shaman,2,2
Z022,32612,31901,32550,32700,31800,31950,under,8,15,orc-warrior,2,5
Z022,32612,31901,32550,32700,31800,31950,under,8,15,dragon,1,1
Z022,32612,31901,32550,32700,31800,31950,under,8,15,goblin,1,1
Z022,32612,31901,32550,32700,31800,31950,under,8,15,minotaur,1,5
Z022,32612,31901,32550,32700,31800,31950,under,8,15,minotaur-archer,1,1
Z022,32612,31901,32550,32700,31800,31950,under,8,15,minotaur-guard,1,3
Z022,32612,31901,32550,32700,31800,31950,under,8,15,orc-spearman,1,3
Z022,32612,31901,32550,32700,31800,31950,under,8,15,rat,1,1
Z022,32612,31901,32550,32700,31800,31950,under,8,15,troll,1,3
Z023,33201,31899,33150,33300,31800,31950,under,8,12,rotworm,48,109
Z023,33201,31899,33150,33300,31800,31950,under,8,12,orc-warrior,16,46
Z023,33201,31899,33150,33300,31800,31950,under,8,12,poison-spider,15,55
Z023,33201,31899,33150,33300,31800,31950,under,8,12,orc-berserker,12,29
Z023,33201,31899,33150,33300,31800,31950,under,8,12,orc-spearman,10,33
Z023,33201,31899,33150,33300,31800,31950,under,8,12,orc-shaman,7,21
Z023,33201,31899,33150,33300,31800,31950,under,8,12,orc-leader,5,7
Z023,33201,31899,33150,33300,31800,31950,under,8,12,orc,4,12
Z023,33201,31899,33150,33300,31800,31950,under,8,12,giant-spider,1,1
Z024,33221,32518,33150,33300,32400,32550,under,8,15,scarab,24,61
Z024,33221,32518,33150,33300,32400,32550,under,8,15,larva,12,28
Z024,33221,32518,33150,33300,32400,32550,under,8,15,rotworm,12,34
Z024,33221,32518,33150,33300,32400,32550,under,8,15,mummy,9,20
Z024,33221,32518,33150,33300,32400,32550,under,8,15,ancient-scarab,7,13
Z024,33221,32518,33150,33300,32400,32550,under,8,15,stalker,7,23
Z024,33221,32518,33150,33300,32400,32550,under,8,15,ghost,5,12
Z024,33221,32518,33150,33300,32400,32550,under,8,15,vampire,5,6
Z024,33221,32518,33150,33300,32400,32550,under,8,15,skeleton,4,13
Z024,33221,32518,33150,33300,32400,32550,under,8,15,blue-djinn,3,7
Z024,33221,32518,33150,33300,32400,32550,under,8,15,cobra,3,7
Z024,33221,32518,33150,33300,32400,32550,under,8,15,ghoul,3,7
Z024,33221,32518,33150,33300,32400,32550,under,8,15,banshee,2,2
Z024,33221,32518,33150,33300,32400,32550,under,8,15,beholder,2,3
Z024,33221,32518,33150,33300,32400,32550,under,8,15,cave-rat,2,6
Z024,33221,32518,33150,33300,32400,32550,under,8,15,demon-skeleton,2,5
Z024,33221,32518,33150,33300,32400,32550,under,8,15,lich,2,2
Z024,33221,32518,33150,33300,32400,32550,under,8,15,lion,2,5
Z024,33221,32518,33150,33300,32400,32550,under,8,15,fire-elemental,1,3
Z024,33221,32518,33150,33300,32400,32550,under,8,15,gargoyle,1,2
Z024,33221,32518,33150,33300,32400,32550,under,8,15,hyaena,1,3
Z024,33221,32518,33150,33300,32400,32550,under,8,15,marid,1,1
Z024,33221,32518,33150,33300,32400,32550,under,8,15,poison-spider,1,4
Z024,33221,32518,33150,33300,32400,32550,under,8,15,rat,1,4
Z024,33221,32518,33150,33300,32400,32550,under,8,15,slime,1,2
Z025,32321,31256,32250,32400,31200,31350,under,8,11,demon-skeleton,55,55
Z025,32321,31256,32250,32400,31200,31350,under,8,11,ghoul,19,35
Z025,32321,31256,32250,32400,31200,31350,under,8,11,giant-demon-skeleton,18,18
Z025,32321,31256,32250,32400,31200,31350,under,8,11,mummy,5,5
Z025,32321,31256,32250,32400,31200,31350,under,8,11,necromancer,4,4
Z025,32321,31256,32250,32400,31200,31350,under,8,11,spectre,4,4
Z025,32321,31256,32250,32400,31200,31350,under,8,11,polar-bear,2,2
Z025,32321,31256,32250,32400,31200,31350,under,8,11,priestess,1,1
Z025,32321,31256,32250,32400,31200,31350,under,8,11,undead-dragon,1,1
Z025,32321,31256,32250,32400,31200,31350,under,8,11,wight,1,1
Z026,32754,32896,32700,32850,32850,33000,under,8,11,dworc-venomsniper,34,94
Z026,32754,32896,32700,32850,32850,33000,under,8,11,dworc-fleshhunter,32,96
Z026,32754,32896,32700,32850,32850,33000,under,8,11,dworc-voodoomaster,24,55
Z026,32754,32896,32700,32850,32850,33000,under,8,11,centipede,10,24
Z026,32754,32896,32700,32850,32850,33000,under,8,11,crypt-shambler,7,15
Z026,32754,32896,32700,32850,32850,33000,under,8,11,poison-spider,1,2
Z027,32776,32765,32700,32850,32700,32850,ground,7,7,bug,16,48
Z027,32776,32765,32700,32850,32700,32850,ground,7,7,centipede,10,29
Z027,32776,32765,32700,32850,32700,32850,ground,7,7,snake,10,28
Z027,32776,32765,32700,32850,32700,32850,ground,7,7,flamingo,9,24
Z027,32776,32765,32700,32850,32700,32850,ground,7,7,wasp,9,23
Z027,32776,32765,32700,32850,32700,32850,ground,7,7,cobra,6,6
Z027,32776,32765,32700,32850,32700,32850,ground,7,7,poison-spider,5,16
Z027,32776,32765,32700,32850,32700,32850,ground,7,7,skunk,5,12
Z027,32776,32765,32700,32850,32700,32850,ground,7,7,tarantula,5,11
Z027,32776,32765,32700,32850,32700,32850,ground,7,7,blue-butterfly,4,15
Z027,32776,32765,32700,32850,32700,32850,ground,7,7,crocodile,4,9
Z027,32776,32765,32700,32850,32700,32850,ground,7,7,tiger,4,4
Z027,32776,32765,32700,32850,32700,32850,ground,7,7,bat,3,9
Z027,32776,32765,32700,32850,32700,32850,ground,7,7,carniphila,3,4
Z027,32776,32765,32700,32850,32700,32850,ground,7,7,red-butterfly,3,8
Z027,32776,32765,32700,32850,32700,32850,ground,7,7,spider,3,9
Z027,32776,32765,32700,32850,32700,32850,ground,7,7,cave-rat,2,4
Z027,32776,32765,32700,32850,32700,32850,ground,7,7,parrot,2,4
Z027,32776,32765,32700,32850,32700,32850,ground,7,7,skeleton,1,3
Z027,32776,32765,32700,32850,32700,32850,ground,7,7,swamp-troll,1,4
Z027,32776,32765,32700,32850,32700,32850,ground,7,7,yellow-butterfly,1,3
Z028,32917,32627,32850,33000,32550,32700,ground,7,7,centipede,11,41
Z028,32917,32627,32850,33000,32550,32700,ground,7,7,giant-cobra,11,11
Z028,32917,32627,32850,33000,32550,32700,ground,7,7,blue-butterfly,7,26
Z028,32917,32627,32850,33000,32550,32700,ground,7,7,bug,7,22
Z028,32917,32627,32850,33000,32550,32700,ground,7,7,spider,7,20
Z028,32917,32627,32850,33000,32550,32700,ground,7,7,carniphila,6,10
Z028,32917,32627,32850,33000,32550,32700,ground,7,7,elephant,6,21
Z028,32917,32627,32850,33000,32550,32700,ground,7,7,wasp,6,18
Z028,32917,32627,32850,33000,32550,32700,ground,7,7,snake,5,13
Z028,32917,32627,32850,33000,32550,32700,ground,7,7,flamingo,4,12
Z028,32917,32627,32850,33000,32550,32700,ground,7,7,tarantula,4,9
Z028,32917,32627,32850,33000,32550,32700,ground,7,7,bat,3,11
Z028,32917,32627,32850,33000,32550,32700,ground,7,7,cave-rat,3,6
Z028,32917,32627,32850,33000,32550,32700,ground,7,7,skunk,3,6
Z028,32917,32627,32850,33000,32550,32700,ground,7,7,crocodile,2,4
Z028,32917,32627,32850,33000,32550,32700,ground,7,7,dwarf,2,4
Z028,32917,32627,32850,33000,32550,32700,ground,7,7,dwarf-guard,2,4
Z028,32917,32627,32850,33000,32550,32700,ground,7,7,kongra,2,3
Z028,32917,32627,32850,33000,32550,32700,ground,7,7,parrot,2,5
Z028,32917,32627,32850,33000,32550,32700,ground,7,7,poison-spider,2,7
Z028,32917,32627,32850,33000,32550,32700,ground,7,7,red-butterfly,2,4
Z028,32917,32627,32850,33000,32550,32700,ground,7,7,scorpion,2,6
Z028,32917,32627,32850,33000,32550,32700,ground,7,7,tiger,2,3
Z028,32917,32627,32850,33000,32550,32700,ground,7,7,cobra,1,1
Z028,32917,32627,32850,33000,32550,32700,ground,7,7,dwarf-soldier,1,1
Z028,32917,32627,32850,33000,32550,32700,ground,7,7,sibang,1,2
Z028,32917,32627,32850,33000,32550,32700,ground,7,7,yellow-butterfly,1,2
Z029,33236,31692,33150,33300,31650,31800,under,8,15,cyclops,31,83
Z029,33236,31692,33150,33300,31650,31800,under,8,15,behemoth,9,20
Z029,33236,31692,33150,33300,31650,31800,under,8,15,banshee,7,16
Z029,33236,31692,33150,33300,31650,31800,under,8,15,dwarf-soldier,7,22
Z029,33236,31692,33150,33300,31650,31800,under,8,15,dwarf-guard,6,9
Z029,33236,31692,33150,33300,31650,31800,under,8,15,fire-elemental,4,7
Z029,33236,31692,33150,33300,31650,31800,under,8,15,lich,4,4
Z029,33236,31692,33150,33300,31650,31800,under,8,15,demon,3,3
Z029,33236,31692,33150,33300,31650,31800,under,8,15,demon-skeleton,3,12
Z029,33236,31692,33150,33300,31650,31800,under,8,15,ghoul,3,8
Z029,33236,31692,33150,33300,31650,31800,under,8,15,skeleton,3,10
Z029,33236,31692,33150,33300,31650,31800,under,8,15,dragon,2,3
Z029,33236,31692,33150,33300,31650,31800,under,8,15,hunter,2,5
Z029,33236,31692,33150,33300,31650,31800,under,8,15,priestess,2,3
Z029,33236,31692,33150,33300,31650,31800,under,8,15,scorpion,2,9
Z029,33236,31692,33150,33300,31650,31800,under,8,15,cave-rat,1,3
Z029,33236,31692,33150,33300,31650,31800,under,8,15,dragon-lord,1,1
Z029,33236,31692,33150,33300,31650,31800,under,8,15,elf-arcanist,1,1
Z029,33236,31692,33150,33300,31650,31800,under,8,15,elf-scout,1,2
Z029,33236,31692,33150,33300,31650,31800,under,8,15,hero,1,2
Z029,33236,31692,33150,33300,31650,31800,under,8,15,minotaur-archer,1,2
Z029,33236,31692,33150,33300,31650,31800,under,8,15,minotaur-guard,1,2
Z029,33236,31692,33150,33300,31650,31800,under,8,15,minotaur-mage,1,1
Z029,33236,31692,33150,33300,31650,31800,under,8,15,monk,1,3
Z029,33236,31692,33150,33300,31650,31800,under,8,15,orc-berserker,1,3
Z029,33236,31692,33150,33300,31650,31800,under,8,15,orc-leader,1,1
Z029,33236,31692,33150,33300,31650,31800,under,8,15,orc-shaman,1,1
Z029,33236,31692,33150,33300,31650,31800,under,8,15,slime,1,1
Z029,33236,31692,33150,33300,31650,31800,under,8,15,stalker,1,1
Z029,33236,31692,33150,33300,31650,31800,under,8,15,warlock,1,1
Z029,33236,31692,33150,33300,31650,31800,under,8,15,wild-warrior,1,3
Z029,33236,31692,33150,33300,31650,31800,under,8,15,witch,1,2
Z030,32768,31604,32700,32850,31500,31650,under,8,15,ghoul,20,49
Z030,32768,31604,32700,32850,31500,31650,under,8,15,rotworm,20,47
Z030,32768,31604,32700,32850,31500,31650,under,8,15,skeleton,15,48
Z030,32768,31604,32700,32850,31500,31650,under,8,15,demon-skeleton,12,20
Z030,32768,31604,32700,32850,31500,31650,under,8,15,slime,7,9
Z030,32768,31604,32700,32850,31500,31650,under,8,15,beholder,6,9
Z030,32768,31604,32700,32850,31500,31650,under,8,15,dragon,6,7
Z030,32768,31604,32700,32850,31500,31650,under,8,15,poison-spider,5,21
Z030,32768,31604,32700,32850,31500,31650,under,8,15,troll,4,10
Z030,32768,31604,32700,32850,31500,31650,under,8,15,bug,1,4
Z030,32768,31604,32700,32850,31500,31650,under,8,15,elder-beholder,1,1
Z030,32768,31604,32700,32850,31500,31650,under,8,15,scorpion,1,8
Z030,32768,31604,32700,32850,31500,31650,under,8,15,snake,1,2
Z030,32768,31604,32700,32850,31500,31650,under,8,15,spider,1,3
Z031,32189,31413,32100,32250,31350,31500,ground,7,7,demon-skeleton,35,35
Z031,32189,31413,32100,32250,31350,31500,ground,7,7,ghoul,22,22
Z031,32189,31413,32100,32250,31350,31500,ground,7,7,giant-demon-skeleton,16,16
Z031,32189,31413,32100,32250,31350,31500,ground,7,7,spectre,16,16
Z031,32189,31413,32100,32250,31350,31500,ground,7,7,skull-reaper,3,3
Z031,32189,31413,32100,32250,31350,31500,ground,7,7,wight,3,3
Z031,32189,31413,32100,32250,31350,31500,ground,7,7,skeleton-mage,2,2
Z032,32137,32196,32100,32250,32100,32250,under,8,11,rat,48,62
Z032,32137,32196,32100,32250,32100,32250,under,8,11,bug,18,33
Z032,32137,32196,32100,32250,32100,32250,under,8,11,wolf,5,10
Z032,32137,32196,32100,32250,32100,32250,under,8,11,rotworm,4,8
Z032,32137,32196,32100,32250,32100,32250,under,8,11,bear,3,7
Z032,32137,32196,32100,32250,32100,32250,under,8,11,orc,3,9
Z032,32137,32196,32100,32250,32100,32250,under,8,11,skeleton,3,6
Z032,32137,32196,32100,32250,32100,32250,under,8,11,dragon,2,2
Z032,32137,32196,32100,32250,32100,32250,under,8,11,troll,2,6
Z032,32137,32196,32100,32250,32100,32250,under,8,11,cave-rat,1,1
Z032,32137,32196,32100,32250,32100,32250,under,8,11,ghoul,1,1
Z032,32137,32196,32100,32250,32100,32250,under,8,11,minotaur,1,1
Z032,32137,32196,32100,32250,32100,32250,under,8,11,poison-spider,1,1
Z032,32137,32196,32100,32250,32100,32250,under,8,11,spider,1,2
Z033,32934,31742,32850,33000,31650,31800,ground,7,7,orc-berserker,18,46
Z033,32934,31742,32850,33000,31650,31800,ground,7,7,orc-spearman,18,64
Z033,32934,31742,32850,33000,31650,31800,ground,7,7,orc-warrior,17,46
Z033,32934,31742,32850,33000,31650,31800,ground,7,7,pig,9,43
Z033,32934,31742,32850,33000,31650,31800,ground,7,7,orc-shaman,8,15
Z033,32934,31742,32850,33000,31650,31800,ground,7,7,orc,7,20
Z033,32934,31742,32850,33000,31650,31800,ground,7,7,orc-leader,4,6
Z033,32934,31742,32850,33000,31650,31800,ground,7,7,wolf,3,12
Z033,32934,31742,32850,33000,31650,31800,ground,7,7,bear,2,6
Z033,32934,31742,32850,33000,31650,31800,ground,7,7,bug,2,9
Z033,32934,31742,32850,33000,31650,31800,ground,7,7,chicken,2,3
Z033,32934,31742,32850,33000,31650,31800,ground,7,7,cyclops,1,1
Z033,32934,31742,32850,33000,31650,31800,ground,7,7,elf,1,1
Z033,32934,31742,32850,33000,31650,31800,ground,7,7,orc-rider,1,1
Z034,32459,31608,32400,32550,31500,31650,under,8,15,troll,12,34
Z034,32459,31608,32400,32550,31500,31650,under,8,15,rotworm,10,36
Z034,32459,31608,32400,32550,31500,31650,under,8,15,wolf,7,33
Z034,32459,31608,32400,32550,31500,31650,under,8,15,spider,5,23
Z034,32459,31608,32400,32550,31500,31650,under,8,15,warlock,5,9
Z034,32459,31608,32400,32550,31500,31650,under,8,15,amazon,4,8
Z034,32459,31608,32400,32550,31500,31650,under,8,15,dragon,4,8
Z034,32459,31608,32400,32550,31500,31650,under,8,15,minotaur-archer,4,10
Z034,32459,31608,32400,32550,31500,31650,under,8,15,beholder,3,3
Z034,32459,31608,32400,32550,31500,31650,under,8,15,giant-spider,3,3
Z034,32459,31608,32400,32550,31500,31650,under,8,15,orc-berserker,3,4
Z034,32459,31608,32400,32550,31500,31650,under,8,15,stone-golem,3,8
Z034,32459,31608,32400,32550,31500,31650,under,8,15,bug,2,8
Z034,32459,31608,32400,32550,31500,31650,under,8,15,minotaur-mage,2,2
Z034,32459,31608,32400,32550,31500,31650,under,8,15,monk,2,6
Z034,32459,31608,32400,32550,31500,31650,under,8,15,orc-shaman,2,5
Z034,32459,31608,32400,32550,31500,31650,under,8,15,poison-spider,2,8
Z034,32459,31608,32400,32550,31500,31650,under,8,15,slime,2,3
Z034,32459,31608,32400,32550,31500,31650,under,8,15,cyclops,1,1
Z034,32459,31608,32400,32550,31500,31650,under,8,15,demon-skeleton,1,2
Z034,32459,31608,32400,32550,31500,31650,under,8,15,dwarf,1,4
Z034,32459,31608,32400,32550,31500,31650,under,8,15,dwarf-soldier,1,3
Z034,32459,31608,32400,32550,31500,31650,under,8,15,elf-arcanist,1,5
Z034,32459,31608,32400,32550,31500,31650,under,8,15,ghoul,1,2
Z034,32459,31608,32400,32550,31500,31650,under,8,15,hunter,1,3
Z034,32459,31608,32400,32550,31500,31650,under,8,15,minotaur,1,3
Z034,32459,31608,32400,32550,31500,31650,under,8,15,minotaur-guard,1,1
Z034,32459,31608,32400,32550,31500,31650,under,8,15,mummy,1,3
Z034,32459,31608,32400,32550,31500,31650,under,8,15,orc-leader,1,1
Z034,32459,31608,32400,32550,31500,31650,under,8,15,orc-spearman,1,4
Z034,32459,31608,32400,32550,31500,31650,under,8,15,orc-warrior,1,2
Z034,32459,31608,32400,32550,31500,31650,under,8,15,scorpion,1,1
Z034,32459,31608,32400,32550,31500,31650,under,8,15,wasp,1,5
Z035,32784,32578,32700,32850,32550,32700,under,8,11,sibang,15,44
Z035,32784,32578,32700,32850,32550,32700,under,8,11,kongra,14,42
Z035,32784,32578,32700,32850,32550,32700,under,8,11,merlkin,12,21
Z035,32784,32578,32700,32850,32550,32700,under,8,11,hydra,9,20
Z035,32784,32578,32700,32850,32550,32700,under,8,11,bonebeast,8,16
Z035,32784,32578,32700,32850,32550,32700,under,8,11,serpent-spawn,6,13
Z035,32784,32578,32700,32850,32550,32700,under,8,11,swamp-troll,5,19
Z035,32784,32578,32700,32850,32550,32700,under,8,11,slime,4,9
Z035,32784,32578,32700,32850,32550,32700,under,8,11,stone-golem,4,11
Z035,32784,32578,32700,32850,32550,32700,under,8,11,beholder,3,5
Z035,32784,32578,32700,32850,32550,32700,under,8,11,gargoyle,2,8
Z035,32784,32578,32700,32850,32550,32700,under,8,11,green-djinn,2,3
Z035,32784,32578,32700,32850,32550,32700,under,8,11,poison-spider,2,6
Z035,32784,32578,32700,32850,32550,32700,under,8,11,skeleton,2,6
Z035,32784,32578,32700,32850,32550,32700,under,8,11,carniphila,1,1
Z036,33344,32644,33300,33450,32550,32700,under,12,14,mummy,17,37
Z036,33344,32644,33300,33450,32550,32700,under,12,14,crypt-shambler,15,37
Z036,33344,32644,33300,33450,32550,32700,under,12,14,ghoul,12,33
Z036,33344,32644,33300,33450,32550,32700,under,12,14,scarab,10,24
Z036,33344,32644,33300,33450,32550,32700,under,12,14,vampire,8,12
Z036,33344,32644,33300,33450,32550,32700,under,12,14,skeleton,5,15
Z036,33344,32644,33300,33450,32550,32700,under,12,14,demon-skeleton,4,5
Z036,33344,32644,33300,33450,32550,32700,under,12,14,slime,4,10
Z036,33344,32644,33300,33450,32550,32700,under,12,14,cobra,3,8
Z036,33344,32644,33300,33450,32550,32700,under,12,14,stalker,3,8
Z036,33344,32644,33300,33450,32550,32700,under,12,14,bonebeast,2,2
Z036,33344,32644,33300,33450,32550,32700,under,12,14,beholder,1,1
Z036,33344,32644,33300,33450,32550,32700,under,12,14,ghost,1,5
Z036,33344,32644,33300,33450,32550,32700,under,12,14,giant-spider,1,1
Z036,33344,32644,33300,33450,32550,32700,under,12,14,larva,1,4
Z036,33344,32644,33300,33450,32550,32700,under,12,14,necromancer,1,1
Z036,33344,32644,33300,33450,32550,32700,under,12,14,scorpion,1,1
Z037,32346,32158,32250,32400,32100,32250,under,8,15,rotworm,12,35
Z037,32346,32158,32250,32400,32100,32250,under,8,15,orc-spearman,9,24
Z037,32346,32158,32250,32400,32100,32250,under,8,15,troll,9,34
Z037,32346,32158,32250,32400,32100,32250,under,8,15,orc-warrior,8,15
Z037,32346,32158,32250,32400,32100,32250,under,8,15,rat,8,27
Z037,32346,32158,32250,32400,32100,32250,under,8,15,poison-spider,7,22
Z037,32346,32158,32250,32400,32100,32250,under,8,15,spider,6,27
Z037,32346,32158,32250,32400,32100,32250,under,8,15,orc,5,24
Z037,32346,32158,32250,32400,32100,32250,under,8,15,cave-rat,4,15
Z037,32346,32158,32250,32400,32100,32250,under,8,15,dragon,4,4
Z037,32346,32158,32250,32400,32100,32250,under,8,15,cyclops,3,8
Z037,32346,32158,32250,32400,32100,32250,under,8,15,beholder,2,2
Z037,32346,32158,32250,32400,32100,32250,under,8,15,bug,2,6
Z037,32346,32158,32250,32400,32100,32250,under,8,15,minotaur,2,8
Z037,32346,32158,32250,32400,32100,32250,under,8,15,ghoul,1,3
Z037,32346,32158,32250,32400,32100,32250,under,8,15,minotaur-archer,1,1
Z037,32346,32158,32250,32400,32100,32250,under,8,15,minotaur-guard,1,1
Z037,32346,32158,32250,32400,32100,32250,under,8,15,scorpion,1,1
Z037,32346,32158,32250,32400,32100,32250,under,8,15,skeleton,1,2
Z037,32346,32158,32250,32400,32100,32250,under,8,15,snake,1,2
Z038,32639,32631,32550,32700,32550,32700,ground,7,7,elder-wyrm,18,18
Z038,32639,32631,32550,32700,32550,32700,ground,7,7,crocodile,15,29
Z038,32639,32631,32550,32700,32550,32700,ground,7,7,swamp-troll,13,41
Z038,32639,32631,32550,32700,32550,32700,ground,7,7,slime,8,22
Z038,32639,32631,32550,32700,32550,32700,ground,7,7,cave-rat,7,18
Z038,32639,32631,32550,32700,32550,32700,ground,7,7,centipede,7,13
Z038,32639,32631,32550,32700,32550,32700,ground,7,7,cobra,5,5
Z038,32639,32631,32550,32700,32550,32700,ground,7,7,snake,4,13
Z038,32639,32631,32550,32700,32550,32700,ground,7,7,blue-butterfly,3,10
Z038,32639,32631,32550,32700,32550,32700,ground,7,7,terror-bird,3,6
Z038,32639,32631,32550,32700,32550,32700,ground,7,7,crab,1,2
